Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Sleep_Debt,Digital_Overload,Academic_Pressure,Lifestyle_Balance,Burnout_Risk_Score,Burnout_Label,Burnout_Label_v2
1962,19.0,0,6.8,8.0,5.0,3.0,76.1,37.2,2.7,5.4,4.5,6.3,0,0,1.9,7.9,9.99,73.18,0,0.0,8.0,4.2704,8.771428571428572,3.924171428571429,0,0
1963,23.0,1,4.9,6.2,6.6,3.4,93.7,97.9,5.1,3.2,6.6,5.0,2,0,4.0,7.3,7.82,67.35,0,0.0,10.0,0.1028999999999995,6.6571428571428575,-0.0827928571428584,0,1
1964,19.0,1,5.4,7.2,7.6,4.2,63.7,59.0,4.9,2.5,3.4,3.0,0,0,2.4,0.4,9.95,51.95,2,0.0,11.8,2.2140000000000004,7.557142857142857,4.483857142857143,0,1
1965,21.0,0,7.4,6.8,2.6,6.8,54.7,58.6,6.6,4.6,7.6,8.6,0,0,3.0,8.8,6.18,50.32,2,0.0,9.4,3.0636000000000005,7.457142857142857,3.4582571428571454,0,1
1966,21.0,1,4.9,9.2,2.6,4.2,69.3,100.0,3.8,2.8,2.3,7.3,1,1,0.0,3.5,4.13,54.96,2,0.0,6.800000000000001,0.0,9.6,-5.93,0,0
1967,18.0,0,4.0,8.1,4.7,2.1,90.7,76.0,6.2,1.5,7.9,7.9,1,0,5.7,5.2,6.5,69.16,0,0.0,6.800000000000001,0.96,8.314285714285713,-4.224285714285714,0,1
1968,19.0,1,2.6,7.8,6.0,2.6,87.7,70.4,3.6,2.3,5.4,6.4,0,1,2.0,9.3,7.65,53.43,2,0.0,8.6,0.7695999999999998,8.128571428571428,-3.794171428571429,0,0
1969,19.0,1,8.2,4.8,8.5,1.4,77.9,54.2,6.0,1.0,5.1,5.8,2,1,5.5,4.2,3.61,25.58,1,1.2000000000000002,9.9,3.7556,4.942857142857143,11.700542857142857,0,1
1970,16.0,0,5.3,7.2,7.8,0.8,93.9,83.0,3.1,7.1,7.0,9.1,0,0,3.2,4.6,7.36,76.26,0,0.0,8.6,0.901,8.214285714285715,-2.8727857142857145,0,1
1971,16.0,1,2.3,6.8,5.1,0.0,87.9,89.3,5.1,5.8,8.5,4.4,2,0,3.2,2.7,5.26,53.51,2,0.0,5.1,0.2460999999999999,7.628571428571428,-5.069421428571428,0,1
1972,23.0,1,1.9,6.8,6.9,2.2,84.5,68.7,6.0,2.2,2.1,7.1,0,1,0.0,4.5,5.51,50.42,2,0.0,9.1,0.5946999999999999,7.114285714285714,-3.702235714285714,0,0
1973,18.0,1,6.7,5.0,3.9,0.5,79.8,36.3,5.4,3.7,7.0,6.4,1,0,9.8,5.8,6.2,51.92,2,1.0,4.4,4.2679,5.5285714285714285,7.23327857142857,0,1
1974,20.0,0,2.1,5.6,6.2,3.2,91.7,100.0,7.9,0.5,1.9,6.2,0,0,1.9,3.4,9.6,63.35,0,0.4000000000000003,9.4,0.0,5.671428571428571,-1.5914285714285694,0,0
1975,19.0,1,7.9,6.9,5.8,2.1,89.8,69.8,1.0,3.1,4.0,2.7,2,0,7.7,4.2,3.03,37.19,1,0.0,7.9,2.3858000000000006,7.342857142857143,5.155842857142858,0,1
1976,24.0,0,0.0,8.4,9.5,3.0,76.5,74.9,6.4,1.1,1.0,3.9,0,1,8.7,3.0,4.78,42.92,1,0.0,12.5,0.0,8.557142857142857,-4.257142857142857,0,1
1977,18.0,1,7.0,6.2,7.2,0.0,90.6,74.4,4.2,3.6,4.9,10.0,1,0,2.7,13.4,9.83,70.31,0,0.0,7.2,1.7919999999999994,6.714285714285714,0.1737142857142837,0,0
1978,19.0,0,5.2,6.5,4.1,2.4,71.5,60.5,7.3,9.0,5.9,7.3,2,0,2.0,4.6,7.02,56.48,2,0.0,6.5,2.0540000000000003,7.785714285714286,-0.9447142857142858,0,0
1979,23.0,1,4.4,9.3,4.1,0.0,83.1,97.9,6.1,1.7,7.6,3.4,1,1,4.2,1.9,7.52,61.32,2,0.0,4.1,0.0923999999999996,9.542857142857144,-5.534257142857143,1,1
1980,23.0,1,3.8,6.6,5.2,4.3,85.2,88.1,8.4,0.6,6.2,2.2,0,0,4.0,1.5,7.18,59.43,2,0.0,9.5,0.4522000000000004,6.685714285714285,0.6825857142857141,0,1
1981,18.0,1,8.0,6.8,2.1,3.5,75.6,83.8,5.5,4.3,5.6,3.5,0,0,0.2,9.5,6.27,63.77,0,0.0,5.6,1.2960000000000005,7.414285714285714,1.9797142857142864,0,1
1982,23.0,1,5.6,6.9,5.4,2.6,81.7,100.0,8.7,2.1,7.5,4.0,1,0,1.2,4.2,6.64,61.07,2,0.0,8.0,0.0,7.2,-0.7199999999999998,1,1
1983,20.0,0,2.4,5.3,6.0,5.6,87.9,62.4,6.3,5.1,8.5,7.5,1,0,6.7,5.8,5.55,49.43,2,0.7000000000000002,11.6,0.9024,6.0285714285714285,0.6950285714285709,0,1
1984,20.0,1,0.8,7.7,7.2,3.0,65.9,98.0,3.2,5.6,7.8,1.9,0,1,2.9,1.0,6.64,28.28,1,0.0,10.2,0.016,8.5,-3.686000000000001,1,1
1985,17.0,1,4.6,6.2,7.5,3.7,82.4,35.0,4.2,5.4,10.0,9.6,0,1,5.8,2.8,5.49,46.25,1,0.0,11.2,2.99,6.971428571428572,1.9935714285714277,0,1
1986,17.0,0,4.2,7.0,6.2,4.2,100.0,86.6,4.7,2.6,4.3,6.9,2,0,4.7,4.9,6.07,65.34,0,0.0,10.4,0.5628000000000001,7.371428571428572,-1.4172285714285726,0,0
1987,22.0,1,1.2,7.6,1.9,2.1,69.3,100.0,6.3,8.5,8.3,8.6,0,1,4.8,5.6,7.82,69.9,0,0.0,4.0,0.0,8.814285714285713,-10.154285714285711,0,1
1988,20.0,1,4.1,9.5,2.9,2.1,93.4,56.1,8.0,1.5,2.3,6.2,0,0,2.8,8.6,8.65,66.98,0,0.0,5.0,1.7998999999999996,9.714285714285714,-4.334435714285714,0,0
1989,20.0,0,3.1,5.3,4.5,3.1,78.8,74.9,7.3,6.4,2.8,5.6,0,0,6.9,2.6,3.33,61.61,2,0.7000000000000002,7.6,0.7780999999999997,6.214285714285714,-0.167135714285715,0,0
1990,20.0,2,4.2,8.1,7.6,0.6,95.4,50.1,7.5,2.0,5.5,4.8,1,0,3.4,22.1,7.09,41.6,1,0.0,8.2,2.0958,8.385714285714286,-0.1820142857142861,0,0
1991,22.0,1,5.7,8.1,7.5,6.2,70.6,100.0,4.4,2.5,4.4,4.9,0,1,2.7,5.3,6.65,54.88,2,0.0,13.7,0.0,8.457142857142857,0.5028571428571427,0,0
1992,17.0,1,7.2,6.2,5.4,3.3,80.1,66.7,7.9,4.7,7.1,6.6,0,0,3.1,4.7,7.07,51.11,2,0.0,8.7,2.3976,6.871428571428572,3.534971428571427,0,1
1993,21.0,2,6.0,7.8,11.9,2.6,100.0,61.7,6.2,2.2,6.5,6.0,1,1,1.8,9.8,8.85,66.15,0,0.0,14.5,2.298,8.114285714285714,4.382714285714286,0,1
1994,17.0,1,2.8,9.1,9.9,6.8,77.7,65.4,7.7,6.6,9.0,3.3,1,0,6.1,2.2,7.67,51.74,2,0.0,16.7,0.9688,10.042857142857144,0.3503428571428579,1,1
1995,22.0,2,4.9,6.0,9.1,1.0,88.2,75.6,2.7,0.9,6.7,1.0,1,0,0.1,9.1,5.96,44.98,1,0.0,10.1,1.1956000000000009,6.128571428571429,4.134828571428572,0,1
1996,21.0,1,4.3,7.3,7.8,5.8,87.7,72.3,7.0,7.1,6.5,5.4,0,1,3.9,1.8,5.8,53.91,2,0.0,13.6,1.1911,8.314285714285713,1.0123642857142867,0,1
1997,25.0,0,1.5,7.5,7.1,4.5,53.6,74.1,4.7,5.9,3.0,9.1,0,0,5.3,0.7,6.14,54.18,2,0.0,11.6,0.3885,8.342857142857143,-5.310107142857143,0,0
1998,16.0,1,5.0,7.7,7.0,5.0,85.8,80.7,3.2,6.4,4.9,5.2,0,0,9.2,4.0,4.92,57.93,2,0.0,12.0,0.9649999999999996,8.614285714285714,0.2332142857142858,0,0
1999,16.0,0,7.9,8.0,1.5,2.7,63.9,79.3,7.4,1.8,7.5,1.0,0,0,8.6,8.9,5.84,53.45,2,0.0,4.2,1.6353000000000006,8.257142857142858,2.115807142857143,1,1
2000,18.0,1,4.3,7.2,3.4,3.1,88.2,75.1,5.1,0.9,10.0,7.1,1,1,5.0,1.4,3.65,48.02,2,0.0,6.5,1.0707000000000004,7.328571428571429,-2.582521428571428,0,1
2001,18.0,0,1.0,7.7,5.4,2.4,81.5,67.0,7.2,2.3,3.6,5.4,1,0,3.7,6.2,10.0,62.12,2,0.0,7.800000000000001,0.3299999999999999,8.028571428571428,-5.533571428571428,0,0
2002,18.0,1,4.3,5.8,6.3,4.8,65.5,82.7,3.8,9.7,8.1,4.0,2,1,1.7,5.9,7.95,44.22,1,0.2000000000000001,11.1,0.7438999999999997,7.185714285714285,1.3201357142857135,1,1
2003,24.0,1,1.8,7.2,5.7,3.7,64.5,81.8,10.0,1.5,5.5,1.4,0,0,0.8,8.5,7.93,47.49,2,0.0,9.4,0.3276000000000001,7.414285714285715,-1.4828857142857137,0,1
2004,18.0,0,5.9,6.4,6.7,2.0,79.1,80.9,5.7,1.6,5.8,6.8,0,1,1.9,9.4,5.65,63.26,0,0.0,8.7,1.1268999999999998,6.628571428571429,0.7317785714285701,0,0
2005,18.0,0,5.2,5.4,1.0,2.1,100.0,75.0,5.0,0.8,3.7,7.7,0,0,5.6,15.5,6.37,70.63,0,0.5999999999999996,3.1,1.3,5.514285714285714,-0.5042857142857149,0,0
2006,22.0,1,3.9,6.3,7.3,3.0,100.0,62.5,8.2,1.9,4.4,5.4,0,0,4.0,1.0,5.61,53.84,2,0.0,10.3,1.4625,6.571428571428571,1.1923214285714296,0,0
2007,20.0,1,3.5,7.4,6.2,2.4,84.7,76.3,5.8,1.7,5.3,3.7,0,1,7.3,6.3,7.01,61.86,2,0.0,8.6,0.8294999999999999,7.642857142857143,-1.1486071428571427,0,1
2008,22.0,0,3.8,7.6,5.5,5.6,86.7,70.0,10.0,4.2,7.4,1.0,1,1,4.0,3.3,5.79,56.74,2,0.0,11.1,1.14,8.2,1.6000000000000014,1,1
2009,16.0,1,4.2,5.4,8.3,4.5,87.8,37.8,8.6,3.7,8.8,10.0,0,0,2.6,8.9,10.0,60.28,2,0.5999999999999996,12.8,2.6124000000000005,5.928571428571429,3.95002857142857,0,1
2010,20.0,2,2.7,5.8,3.4,4.5,73.1,93.0,5.0,2.7,4.4,5.9,1,1,0.0,1.9,7.14,49.64,2,0.2000000000000001,7.9,0.1889999999999999,6.185714285714286,-2.3422142857142854,0,0
2011,16.0,2,1.4,7.9,5.4,3.4,71.0,79.7,6.2,2.1,4.3,7.4,2,0,1.3,5.7,7.37,57.73,2,0.0,8.8,0.2841999999999999,8.200000000000001,-5.953700000000001,0,0
2012,16.0,1,6.5,7.7,6.7,1.5,91.1,74.6,6.1,3.1,7.2,5.6,0,0,0.1,6.1,5.3,63.47,0,0.0,8.2,1.651,8.142857142857142,0.8336428571428565,0,1
2013,24.0,0,3.4,8.2,3.9,4.3,72.2,84.4,3.7,1.3,5.0,5.7,0,0,1.6,10.8,2.27,46.25,1,0.0,8.2,0.5303999999999996,8.385714285714284,-3.6201142857142856,0,0
2014,17.0,0,4.5,8.8,1.0,0.0,98.7,61.4,8.8,1.3,7.9,5.6,1,1,5.0,0.6,5.77,67.48,0,0.0,1.0,1.737,8.985714285714286,-5.080214285714285,0,1
2015,20.0,1,4.8,7.7,3.1,3.3,62.4,99.5,5.1,5.5,6.9,7.0,0,0,3.9,1.8,8.63,74.3,0,0.0,6.4,0.024,8.485714285714286,-4.909714285714285,0,1
2016,19.0,0,4.8,6.5,5.8,1.5,68.3,96.7,5.5,4.7,4.2,7.7,1,0,2.5,2.1,6.26,73.47,0,0.0,7.3,0.1583999999999996,7.171428571428572,-3.293828571428573,0,0
2017,19.0,1,1.9,7.1,5.4,1.4,98.4,54.1,6.5,2.8,7.5,7.2,0,0,7.0,4.1,8.41,70.69,0,0.0,6.800000000000001,0.8720999999999999,7.5,-4.87185,0,1
2018,24.0,0,0.8,9.2,6.0,2.2,76.3,63.6,4.0,2.5,6.6,8.2,0,0,3.1,2.4,7.83,49.66,2,0.0,8.2,0.2912,9.557142857142855,-8.480342857142857,0,1
2019,16.0,1,3.0,10.0,4.4,2.8,78.4,87.2,6.5,3.8,5.0,6.7,2,0,6.4,14.6,9.08,66.41,0,0.0,7.2,0.384,10.542857142857144,-7.316857142857142,0,0
2020,21.0,1,5.0,7.6,2.7,3.0,88.4,79.4,4.9,2.7,6.5,5.9,2,0,7.1,2.4,6.54,61.88,2,0.0,5.7,1.0299999999999998,7.985714285714286,-2.5407142857142864,0,1
2021,25.0,1,2.7,7.7,6.3,4.4,95.1,74.7,5.0,2.2,3.3,6.0,1,1,1.7,2.8,5.84,59.65,2,0.0,10.7,0.6831,8.014285714285714,-2.479635714285715,0,0
2022,21.0,0,3.5,7.9,5.6,2.7,87.9,82.9,5.6,5.4,4.6,5.6,2,0,2.2,3.8,3.85,62.37,2,0.0,8.3,0.5984999999999998,8.671428571428573,-3.623678571428573,0,0
2023,24.0,0,8.5,7.0,7.6,2.8,83.7,41.3,4.4,4.1,7.2,7.8,2,0,9.1,6.4,6.78,42.65,1,0.0,10.4,4.9895,7.585714285714285,7.998535714285714,0,1
2024,16.0,2,0.5,8.5,4.1,0.5,90.4,58.4,2.6,2.6,4.9,1.9,1,1,6.5,6.9,6.62,49.52,2,0.0,4.6,0.208,8.871428571428572,-6.809428571428572,0,1
2025,19.0,1,2.7,8.3,1.0,0.7,85.3,64.2,6.4,1.7,6.5,6.9,2,1,3.0,10.7,8.05,58.48,2,0.0,1.7,0.9666,8.542857142857143,-7.532957142857143,0,1
2026,18.0,1,8.0,7.5,1.0,3.5,94.1,88.7,6.0,0.4,2.3,5.6,0,1,6.5,3.8,7.36,61.02,2,0.0,4.5,0.904,7.557142857142857,-0.3511428571428565,0,0
2027,22.0,0,4.1,6.6,5.0,4.1,100.0,36.2,1.0,2.5,5.4,6.0,0,1,0.9,1.1,4.58,47.25,2,0.0,9.1,2.6157999999999992,6.957142857142856,1.796557142857142,0,0
2028,25.0,0,2.8,5.0,6.3,2.5,86.6,78.3,6.1,0.4,6.0,6.7,0,1,0.9,3.0,6.0,47.99,2,1.0,8.8,0.6076000000000001,5.057142857142857,1.144257142857144,0,1
2029,18.0,1,6.5,8.0,5.4,4.7,68.8,68.2,5.6,0.4,4.1,6.6,1,0,1.2,3.7,8.32,51.28,2,0.0,10.1,2.067,8.057142857142857,1.9933571428571435,0,0
2030,21.0,1,4.3,7.3,4.6,0.5,93.5,74.9,6.6,0.9,5.7,7.6,2,1,5.1,3.2,6.74,61.08,2,0.0,5.1,1.0792999999999997,7.428571428571429,-3.6196214285714303,0,0
2031,18.0,0,3.5,6.0,2.0,3.7,78.1,89.5,7.5,0.2,6.0,5.9,1,1,7.1,3.3,4.2,58.53,2,0.0,5.7,0.3674999999999999,6.0285714285714285,-2.7773214285714287,0,1
2032,21.0,1,4.6,5.5,1.3,1.5,84.4,100.0,1.7,2.2,3.2,5.5,0,0,3.2,5.2,6.65,67.17,0,0.5,2.8,0.0,5.814285714285714,-2.484285714285714,0,0
2033,20.0,0,2.9,7.9,6.9,1.3,84.8,53.9,4.6,0.9,1.0,5.2,1,0,7.6,2.3,8.92,61.64,2,0.0,8.200000000000001,1.3368999999999998,8.028571428571428,-2.2032214285714287,0,0
2034,25.0,0,2.2,4.9,5.4,1.6,72.4,60.2,5.0,1.3,3.5,5.1,1,0,3.4,4.1,5.91,29.44,1,1.0999999999999996,7.0,0.8756000000000002,5.085714285714286,1.1376857142857126,0,1
2035,21.0,0,4.0,7.4,5.1,2.9,75.2,75.9,6.7,3.4,1.0,4.0,1,0,1.6,0.4,7.14,62.3,2,0.0,8.0,0.964,7.885714285714286,-1.239714285714285,0,1
2036,19.0,0,4.2,8.1,2.1,3.8,50.0,100.0,6.5,4.0,7.1,9.5,1,1,5.6,0.5,8.21,62.14,2,0.0,5.9,0.0,8.67142857142857,-7.11142857142857,0,1
2037,17.0,1,4.2,7.7,3.6,3.7,78.7,82.9,5.1,3.7,8.0,5.1,1,1,0.0,3.1,5.88,60.19,2,0.0,7.300000000000001,0.7181999999999997,8.22857142857143,-2.6912714285714303,0,1
2038,17.0,0,4.9,6.5,6.1,2.5,87.3,76.9,6.1,3.5,2.9,1.5,0,1,7.5,5.4,8.51,57.97,2,0.0,8.6,1.1319,7.0,2.16785,0,1
2039,18.0,0,5.9,5.4,6.7,4.1,80.2,97.0,5.4,7.1,5.6,5.5,1,0,2.9,3.9,7.07,60.77,2,0.5999999999999996,10.8,0.1770000000000001,6.414285714285715,2.421214285714285,0,0
2040,18.0,1,6.5,7.8,5.6,6.0,74.0,74.9,4.0,1.8,4.7,6.0,0,0,5.4,0.9,5.84,46.42,1,0.0,11.6,1.6314999999999993,8.057142857142857,2.3901071428571434,0,0
2041,23.0,0,3.4,8.6,9.4,2.8,84.9,96.1,6.1,1.4,4.0,5.8,0,0,6.3,5.7,9.32,65.5,0,0.0,12.2,0.1326000000000001,8.799999999999999,-2.6810999999999985,0,0
2042,21.0,1,5.2,6.3,4.6,3.2,67.7,100.0,1.3,2.3,5.6,4.8,0,0,0.0,17.7,6.42,52.85,2,0.0,7.8,0.0,6.628571428571428,-0.9685714285714276,0,0
2043,20.0,0,5.2,7.7,9.2,1.9,66.2,72.2,6.5,1.7,1.7,6.0,1,1,7.2,3.3,4.7,49.79,2,0.0,11.1,1.4456000000000002,7.942857142857143,0.935542857142856,0,0
2044,17.0,1,4.9,9.1,6.5,2.3,86.8,47.1,9.1,2.7,5.4,7.3,2,1,3.6,2.4,4.89,58.08,2,0.0,8.8,2.5921,9.485714285714286,-0.9275642857142858,0,0
2045,23.0,0,3.2,7.4,6.3,5.2,87.6,77.6,5.2,4.7,3.5,6.7,0,1,6.2,2.1,8.08,72.47,0,0.0,11.5,0.7168000000000003,8.071428571428571,-2.03622857142857,0,0
2046,22.0,1,2.1,6.5,8.3,5.3,86.6,100.0,10.0,6.6,2.0,8.5,2,0,7.1,8.0,8.81,71.03,0,0.0,13.6,0.0,7.442857142857143,-3.212857142857142,0,0
2047,16.0,1,5.2,8.4,4.4,2.6,76.1,83.9,7.3,4.2,4.4,9.8,0,1,2.8,0.7,5.77,69.26,0,0.0,7.0,0.8371999999999996,9.0,-4.984200000000001,0,0
2048,22.0,2,0.8,6.0,5.2,3.9,94.2,50.2,9.2,4.5,5.8,6.5,2,0,5.9,4.6,7.48,45.57,1,0.0,9.1,0.3984,6.642857142857143,-4.105257142857144,0,0
2049,20.0,0,3.7,5.3,2.9,4.7,65.4,97.9,6.8,1.0,5.0,5.7,2,0,8.5,9.7,6.9,47.89,2,0.7000000000000002,7.6,0.0776999999999996,5.442857142857143,-0.0163071428571428,0,0
2050,17.0,1,0.0,8.1,8.3,2.2,76.1,89.3,7.2,7.3,6.6,6.8,0,0,1.9,0.5,9.7,61.89,2,0.0,10.5,0.0,9.142857142857142,-7.292857142857143,0,1
2051,20.0,1,1.5,6.5,6.8,0.6,89.7,93.0,6.3,2.3,9.8,4.1,0,0,6.8,0.8,5.83,46.39,1,0.0,7.399999999999999,0.1049999999999999,6.828571428571428,-3.821071428571429,0,1
2052,20.0,1,2.4,6.6,8.7,4.2,91.2,95.4,2.6,0.7,5.4,4.2,2,1,6.8,6.2,5.28,50.1,2,0.0,12.9,0.1103999999999998,6.699999999999999,-0.2644000000000006,0,0
2053,18.0,0,6.4,6.2,6.5,4.6,70.0,65.2,1.7,5.5,8.6,4.7,0,0,6.6,4.8,9.25,50.01,2,0.0,11.1,2.2272,6.985714285714286,4.675085714285714,0,1
2054,24.0,0,5.6,6.4,8.8,4.3,100.0,94.1,5.5,4.9,2.4,5.5,2,1,1.7,4.7,5.01,65.94,0,0.0,13.1,0.3304000000000002,7.1000000000000005,1.6756000000000002,0,0
2055,23.0,0,3.1,8.8,4.1,2.3,78.3,63.4,4.7,1.5,1.0,4.6,2,1,4.9,14.3,6.63,63.84,0,0.0,6.4,1.1346,9.014285714285714,-3.932385714285714,0,0
2056,21.0,0,5.7,9.2,8.5,5.7,81.1,53.7,4.7,2.8,3.6,8.3,0,0,10.0,11.1,6.38,59.9,2,0.0,14.2,2.6391,9.6,1.8686500000000008,0,0
2057,20.0,0,6.0,9.3,5.0,3.5,92.7,60.1,3.2,5.7,4.6,7.3,0,0,6.6,1.8,6.79,66.85,0,0.0,8.5,2.394,10.114285714285716,-1.1232857142857138,0,0
2058,19.0,1,3.9,8.4,6.0,0.9,100.0,87.5,8.4,3.5,2.9,4.8,0,0,1.5,9.2,4.6,78.96,0,0.0,6.9,0.4875,8.9,-3.99875,0,0
2059,21.0,1,1.4,7.6,7.8,0.1,80.8,67.6,3.7,3.9,5.6,1.0,2,0,5.1,3.7,7.49,49.2,2,0.0,7.899999999999999,0.4536,8.157142857142857,-2.9067428571428566,0,1
2060,20.0,0,3.8,5.1,11.8,2.5,95.3,100.0,3.6,3.4,4.1,5.7,0,1,0.0,4.8,6.8,35.43,1,0.9000000000000004,14.3,0.0,5.585714285714285,3.5542857142857165,0,1
2061,16.0,2,4.0,6.8,8.1,3.4,74.1,95.1,6.1,0.8,5.1,7.9,2,0,5.9,5.9,8.49,65.6,0,0.0,11.5,0.1960000000000001,6.914285714285714,-1.620285714285714,0,0
2062,20.0,0,1.7,9.8,8.3,2.5,100.0,87.1,8.4,3.3,5.4,6.9,0,0,7.8,2.4,4.45,54.27,2,0.0,10.8,0.2193,10.271428571428572,-6.632478571428572,0,0
2063,23.0,0,4.9,6.4,4.6,6.6,80.5,99.8,7.9,4.5,8.2,5.7,1,0,5.0,1.6,6.04,67.45,0,0.0,11.2,0.0098,7.042857142857144,-0.3581571428571428,0,1
2064,20.0,0,4.8,9.0,6.4,3.7,84.1,53.8,4.6,1.9,4.1,5.1,0,1,0.0,9.9,5.09,39.14,1,0.0,10.1,2.2176000000000005,9.271428571428572,0.3949714285714281,0,1
2065,16.0,0,5.1,7.1,5.8,1.2,75.5,92.2,5.5,6.0,4.4,5.6,2,0,3.0,2.5,6.73,67.38,0,0.0,7.0,0.3977999999999997,7.957142857142856,-2.580442857142856,0,0
2066,22.0,1,4.8,3.5,9.5,0.0,82.8,85.3,9.6,2.1,8.2,3.1,1,1,3.7,7.9,6.71,31.99,1,2.5,9.5,0.7056000000000001,3.8,9.2984,1,1
2067,18.0,1,5.7,7.8,5.6,3.4,70.5,52.1,8.4,2.3,8.7,5.4,0,0,5.5,7.5,7.97,56.6,2,0.0,9.0,2.7303,8.128571428571428,2.326878571428572,0,1
2068,18.0,2,3.8,8.6,9.3,4.8,79.2,62.0,7.9,3.5,8.7,1.7,0,0,1.8,4.5,7.59,31.26,1,0.0,14.1,1.444,9.1,2.3060000000000005,1,1
2069,18.0,0,4.6,6.9,2.7,6.4,80.2,72.1,6.8,1.6,8.6,2.4,2,1,0.0,0.9,9.5,50.5,2,0.0,9.1,1.2834,7.128571428571429,1.826528571428572,1,1
2070,19.0,1,3.4,8.6,9.5,2.6,66.3,71.6,6.2,7.0,1.0,6.6,0,0,3.9,4.5,7.63,64.1,0,0.0,12.1,0.9656,9.6,-2.6815999999999987,0,0
2071,22.0,1,3.0,4.8,3.8,6.1,72.6,74.3,10.0,3.4,3.3,5.8,1,0,3.8,2.1,3.46,44.13,1,1.2000000000000002,9.9,0.771,5.285714285714286,2.720785714285714,0,0
2072,20.0,1,6.9,5.2,8.1,0.6,52.7,63.9,8.5,5.0,10.0,3.2,1,1,2.4,6.0,7.06,29.67,1,0.7999999999999998,8.7,2.4909,5.914285714285715,7.692064285714286,1,1
2073,18.0,1,0.1,7.3,3.8,2.4,63.9,100.0,6.3,5.1,6.7,7.9,0,0,1.4,8.6,5.02,46.08,1,0.0,6.199999999999999,0.0,8.028571428571428,-8.798571428571428,0,1
2074,23.0,2,6.0,7.6,7.5,1.2,79.8,52.8,7.6,4.6,9.4,5.5,1,1,0.2,1.7,6.23,42.88,1,0.0,8.7,2.832,8.257142857142856,2.3908571428571435,0,1
2075,23.0,1,3.0,8.8,3.6,4.4,92.5,53.3,5.5,7.1,7.5,7.0,1,0,2.6,3.0,4.38,51.85,2,0.0,8.0,1.4010000000000002,9.814285714285717,-4.812785714285715,0,1
2076,23.0,0,2.7,7.8,8.6,0.7,75.4,58.0,2.5,4.3,6.6,8.0,0,0,6.4,8.6,8.91,49.81,2,0.0,9.3,1.134,8.414285714285715,-3.9032857142857154,0,1
2077,18.0,1,4.7,5.4,8.1,3.7,79.6,63.6,3.8,3.6,6.7,4.1,1,0,10.0,3.4,7.03,49.47,2,0.5999999999999996,11.8,1.7108,5.914285714285715,5.461914285714285,0,1
2078,20.0,0,1.2,7.3,4.5,0.8,95.1,62.2,5.0,5.0,5.2,2.9,0,0,7.4,4.2,6.46,52.78,2,0.0,5.3,0.4536,8.014285714285714,-5.173885714285714,0,1
2079,25.0,1,2.6,7.8,7.4,6.2,90.8,100.0,4.8,6.3,5.6,4.8,2,0,5.7,10.2,5.19,61.98,2,0.0,13.6,0.0,8.7,-2.2199999999999984,0,0
2080,22.0,0,2.5,4.6,8.4,2.3,90.6,63.1,4.4,2.1,3.0,4.3,0,0,2.3,1.4,6.98,31.22,1,1.4000000000000004,10.7,0.9225,4.9,4.483750000000002,0,1
2081,16.0,0,3.8,6.9,3.7,3.7,81.5,72.8,4.5,1.9,4.3,6.1,2,1,4.8,10.8,6.22,56.8,2,0.0,7.4,1.0336,7.171428571428572,-1.9310285714285695,0,0
2082,16.0,0,4.2,6.6,3.4,0.0,73.6,52.3,8.9,2.9,4.5,6.7,0,0,6.5,5.6,9.83,65.44,0,0.0,3.4,2.0034,7.014285714285714,-2.2991857142857133,0,0
2083,20.0,1,7.4,6.1,3.3,0.3,85.1,66.6,10.0,2.6,6.3,4.7,0,0,4.6,6.0,6.62,73.7,0,0.0,3.6,2.4716000000000005,6.471428571428572,2.6059714285714306,0,1
2084,24.0,1,7.8,7.6,3.0,1.6,96.7,85.8,8.9,3.6,7.1,7.8,1,1,6.6,3.9,6.37,66.59,0,0.0,4.6,1.1076,8.114285714285714,-1.8128857142857144,0,1
2085,20.0,1,0.2,5.5,3.3,4.5,100.0,87.2,1.3,2.9,7.6,9.8,1,1,5.6,2.5,5.37,48.14,2,0.5,7.8,0.0256,5.914285714285715,-5.715885714285714,0,1
2086,20.0,1,5.3,7.5,8.3,4.2,100.0,92.7,8.4,2.5,9.7,2.6,0,0,10.0,2.6,8.22,61.59,2,0.0,12.5,0.3868999999999997,7.857142857142857,1.9132071428571429,1,1
2087,17.0,0,5.9,7.7,7.4,5.0,99.9,57.0,7.6,1.7,7.6,3.9,1,0,7.0,10.9,6.57,58.05,2,0.0,12.4,2.5370000000000004,7.942857142857143,4.832642857142859,1,1
2088,21.0,0,5.3,8.4,1.8,0.3,80.6,62.9,5.9,0.4,7.2,5.4,0,0,0.0,4.8,6.04,63.32,0,0.0,2.1,1.9663,8.457142857142857,-2.9176928571428578,0,1
2089,23.0,0,2.9,5.5,4.7,3.9,64.4,89.7,4.9,2.6,2.6,4.2,0,0,0.8,11.0,7.08,43.98,1,0.5,8.6,0.2986999999999999,5.871428571428572,0.0966214285714275,0,0
